Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS
441;Shaedon Sharpe;SG;19;25;80;15;22.vlj;3.kol;8.sij;0.472;1.ožu;3.svi;0.36;2.lip;4.lip;0.559;0.551;0.9;1.ožu;0.714;0.8;2.vlj;3;1.vlj;0.5;0.3;1;1.srp;9.ruj
442;Pascal Siakam;C;28;28;71;71;37.4;8.ruj;18.svi;0.48;1.ožu;4;0.324;7.lip;14.svi;0.523;0.515;5.vlj;6.srp;0.774;1.kol;6;7.kol;5.kol;0.9;0.5;2.tra;3.vlj;24.vlj
443;Chris Silva;PF;26;7;1;0;3;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;2;2
444;Ben Simmons;PG;26;3;42;33;26.ožu;3.vlj;5.lip;0.566;0;0;0;3.vlj;5.svi;0.571;0.566;0.6;1.tra;0.439;1;5.ožu;6.ožu;6.sij;1.ožu;0.6;2.ožu;3.ožu;6.ruj
445;Kobi Simmons;PG;25;4;5;0;5.lip;0.2;1.vlj;0.167;0.2;1;0.2;0;0.2;0;0.25;0.4;0.4;1;0.2;0.6;0.8;1;0;0.4;0.2;0;1
446;Marko Simonovic;C;23;5;7;0;2.ruj;0.3;1;0.286;0.1;0.6;0.25;0.1;0.4;0.333;0.357;0.1;0.3;0.5;0.1;0.1;0.3;0;0;0;0;0.7;0.9
447;Anfernee Simons;SG;23;25;62;62;35;7.svi;16.ruj;0.447;3.tra;9.sij;0.377;4.sij;7.kol;0.528;0.548;2.lip;2.ruj;0.894;0.3;2.ožu;2.lip;4.sij;0.7;0.2;2.sij;2.ožu;21.sij
448;Jericho Sims;C;24;20;52;16;15.lip;1.lip;2.sij;0.776;0;0;0;1.lip;2;0.783;0.776;0.2;0.3;0.75;1.ruj;2.kol;4.srp;0.5;0.3;0.5;0.5;1.kol;3.tra
449;Marcus Smart;PG;28;2;61;61;32.1;4.sij;9.ruj;0.415;1.ruj;5.lip;0.336;2.vlj;4.ožu;0.519;0.511;1.tra;1.ruj;0.746;0.8;2.tra;3.sij;6.ožu;1.svi;0.4;2.ožu;2.kol;11.svi
450;Dennis Smith Jr.;PG;25;4;54;15;25.srp;3.tra;8.tra;0.412;0.4;2.sij;0.216;3;6.ožu;0.475;0.438;1.tra;2;0.736;0.5;2.lip;3.sij;4.kol;1.tra;0.5;1.svi;2.ožu;8.kol
451;Dru Smith;SG;25;0;15;1;10.svi;1.vlj;3;0.4;0.3;1.ožu;0.263;0.9;1.srp;0.5;0.456;0.2;0.2;1;0.1;1.svi;1.lip;1.svi;0.7;0.3;0.2;1.svi;2.ruj
451;Dru Smith;SG;25;16;5;1;13.tra;1;2.kol;0.357;0.2;1.vlj;0.167;0.8;1.lip;0.5;0.393;0;0;0;0.2;1.lip;1.kol;1;0.8;0.6;0.2;2;2.vlj
451;Dru Smith;SG;25;3;10;0;9.sij;1.ožu;3.sij;0.419;0.4;1.ožu;0.308;0.9;1.kol;0.5;0.484;0.3;0.3;1;0.1;1.tra;1.svi;1.srp;0.6;0.1;0.2;1.ožu;3.ožu
452;Ish Smith;PG;34;8;43;0;9.ožu;1.vlj;3;0.397;0;0.3;0.167;1.vlj;2.kol;0.42;0.405;0;0.1;0.5;0.1;1.sij;1.ožu;2.ožu;0.2;0.2;1;0.8;2.svi
453;Jabari Smith Jr.;PF;19;11;79;79;31;4.lip;11.ožu;0.408;1.svi;4.ruj;0.307;3.sij;6.ožu;0.487;0.475;2.sij;2.lip;0.786;1.svi;5.srp;7.vlj;1.ožu;0.5;0.9;1.ožu;2.ruj;12.kol
454;Jalen Smith;PF;22;12;68;31;18.kol;3.lip;7.svi;0.476;0.8;2.kol;0.283;2.kol;4.srp;0.593;0.53;1.svi;2;0.759;1.ruj;3.ruj;5.kol;1;0.3;0.9;1.sij;2.ožu;9.tra
455;Xavier Sneed;SF;25;4;4;0;12;1.ožu;2.svi;0.5;0.8;1.svi;0.5;0.5;1;0.5;0.65;1;1;1;0;1.ožu;1.ožu;1.ožu;0;0.3;0.8;1.kol;4.ožu
456;Jeremy Sochan;PF;19;27;56;53;26;4.svi;9.ruj;0.453;0.6;2.tra;0.246;3.ruj;7.svi;0.519;0.483;1.tra;2.sij;0.698;1.srp;3.lip;5.ožu;2.svi;0.8;0.4;1.srp;2.svi;11
457;Jaden Springer;SG;20;23;16;2;5.lip;1.sij;2.vlj;0.486;0.1;0.3;0.4;0.9;1.ruj;0.5;0.514;0.4;0.5;0.75;0.4;0.5;0.9;0.5;0.4;0.2;0.2;0.9;2.lip
458;Lamar Stevens;PF;25;6;62;25;18.sij;2.sij;4.lip;0.448;0.5;1.svi;0.316;1.lip;3.sij;0.513;0.5;0.6;0.9;0.702;0.8;2.lip;3.ožu;0.5;0.4;0.3;0.4;1.ožu;5.ožu
459;Isaiah Stewart;C;21;9;50;47;28.ožu;3.ruj;8.kol;0.442;1.ožu;4.sij;0.327;2.lip;4.srp;0.542;0.518;2.vlj;3;0.738;2.ožu;5.kol;8.sij;1.tra;0.4;0.7;1.tra;2.srp;11.ožu
460;Max Strus;SF;26;16;80;33;28.tra;4.sij;9.ruj;0.41;2.svi;7;0.35;1.lip;2.kol;0.559;0.535;1;1.sij;0.876;0.6;2.lip;3.vlj;2.sij;0.5;0.2;0.9;2.sij;11.svi
461;Jalen Suggs;PG;21;22;53;19;23.svi;3.svi;8.tra;0.419;1.vlj;3.kol;0.327;2.ožu;4.lip;0.496;0.493;1.lip;2.vlj;0.723;1;2;3;2.ruj;1.ožu;0.5;1.kol;2.ožu;9.ruj
462;Edmond Sumner;SG;27;3;53;12;13.ruj;2.ožu;5.sij;0.461;0.6;1.lip;0.356;1.kol;3.tra;0.511;0.519;1.ruj;2;0.917;0.2;1.vlj;1.svi;1.ožu;0.6;0.2;0.9;1.lip;7.sij
463;Cole Swider;SF;23;14;7;0;5.ruj;0.4;1.ožu;0.333;0.4;1.sij;0.375;0;0.1;0;0.5;0;0;0;0.1;0.9;1;0.6;0;0;0;0.4;1.ožu
464;Jae'Sean Tate;SF;27;11;31;7;21.kol;3.svi;7.tra;0.48;0.4;1.svi;0.283;3.sij;5.ruj;0.53;0.509;1.lip;2.vlj;0.725;1.ožu;2.svi;3.kol;2.srp;0.7;0.2;1.svi;3.tra;9.sij
465;Jayson Tatum;PF;24;2;74;74;36.9;9.kol;21.sij;0.466;3.vlj;9.ožu;0.35;6.lip;11.kol;0.558;0.543;7.vlj;8.tra;0.854;1.sij;7.srp;8.kol;4.lip;1.sij;0.7;2.ruj;2.vlj;30.sij
466;Terry Taylor;PF;23;0;31;2;8.svi;1.ožu;2.tra;0.52;0.2;0.6;0.263;1.sij;1.kol;0.607;0.553;0.2;0.4;0.545;0.9;0.6;1.svi;0.3;0.1;0.2;0.3;0.8;2.ruj
466;Terry Taylor;PF;23;12;26;2;8.kol;1.vlj;2.svi;0.462;0.2;0.7;0.222;1;1.kol;0.553;0.492;0.2;0.3;0.714;0.8;0.7;1.svi;0.4;0.1;0.2;0.3;0.9;2.srp
466;Terry Taylor;PF;23;5;5;0;7.vlj;1.kol;2;0.9;0.2;0.2;1;1.lip;1.kol;0.889;0.95;0.2;0.8;0.25;1;0.6;1.lip;0;0;0.2;0;0.4;4
467;Garrett Temple;SG;36;19;25;0;6.svi;0.7;1.kol;0.4;0.4;1;0.423;0.3;0.8;0.368;0.522;0.1;0.2;0.75;0.2;0.5;0.7;0.5;0.4;0.1;0.2;0.6;2
468;Dalen Terry;SG;20;5;38;0;5.lip;0.8;1.ruj;0.444;0.2;0.7;0.259;0.7;1.vlj;0.556;0.493;0.4;0.6;0.667;0.3;0.7;1;0.6;0.3;0.1;0.2;0.6;2.vlj
469;Daniel Theis;C;30;12;7;1;15.lip;3;6.ožu;0.477;0.3;1.lip;0.182;2.srp;4.srp;0.576;0.5;0.7;1.srp;0.417;1;2.sij;3.sij;1.ožu;0.3;0.9;0.4;1;7
470;Cam Thomas;SG;21;3;57;4;16.lip;3.svi;8;0.441;0.9;2.ožu;0.383;2.lip;5.srp;0.464;0.497;2.lip;3.sij;0.868;0.1;1.svi;1.srp;1.tra;0.4;0.1;1.sij;1;10.lip
471;Klay Thompson;SG;32;10;69;69;33;7.ruj;18.sij;0.436;4.tra;10.lip;0.412;3.lip;7.lip;0.47;0.556;1.srp;1.ruj;0.879;0.6;3.lip;4.sij;2.tra;0.7;0.4;1.kol;1.ruj;21.ruj
472;JT Thor;PF;20;4;69;8;14;1.tra;3.tra;0.399;0.6;1.kol;0.317;0.8;1.srp;0.487;0.481;0.5;0.7;0.702;0.5;1.srp;2.vlj;0.5;0.3;0.3;0.6;1;3.kol
473;Matisse Thybulle;SG;25;0;71;28;16.ruj;1.svi;3.lip;0.435;0.8;2.sij;0.365;0.8;1.svi;0.533;0.542;0.3;0.4;0.679;0.6;1.tra;2;0.7;1.vlj;0.5;0.3;1.lip;4.sij
473;Matisse Thybulle;SG;25;23;49;6;12.sij;1;2.tra;0.431;0.4;1.ožu;0.333;0.6;1.sij;0.547;0.522;0.2;0.2;0.75;0.4;0.9;1.ožu;0.5;0.9;0.3;0.2;1.ožu;2.srp
473;Matisse Thybulle;SG;25;25;22;22;27.srp;2.srp;6.vlj;0.438;1.svi;3.ruj;0.388;1.vlj;2.tra;0.519;0.558;0.5;0.7;0.625;0.9;2.lip;3.svi;1.tra;1.srp;0.8;0.7;2.vlj;7.tra
474;Xavier Tillman Sr.;PF;24;15;61;29;19.ožu;3.sij;5;0.614;0.1;0.2;0.267;3;4.kol;0.632;0.621;0.8;1.svi;0.551;2;3;5;1.lip;1;0.5;0.7;1.lip;7
475;Isaiah Todd;PF;21;30;6;1;10.vlj;0.5;3.vlj;0.158;0.2;1.srp;0.1;0.3;1.svi;0.222;0.184;0.3;0.3;1;0.3;1.srp;2;0.7;0.2;0;0.3;0.7;1.svi
476;Obi Toppin;PF;24;20;67;5;15.srp;2.kol;6.ožu;0.446;1.ožu;3.srp;0.344;1.svi;2.lip;0.593;0.548;0.6;0.7;0.809;0.4;2.tra;2.kol;1;0.3;0.2;0.6;1;7.tra
477;Juan Toscano-Anderson;SF;29;0;52;9;13.svi;1.vlj;2.kol;0.448;0.2;0.8;0.186;1.sij;1.ruj;0.56;0.476;0.4;0.5;0.792;0.5;1.kol;2.tra;1.ožu;0.3;0.2;0.7;1.svi;3
477;Juan Toscano-Anderson;SF;29;14;30;7;12.vlj;1.sij;2.vlj;0.5;0.1;0.7;0.2;1;1.svi;0.63;0.53;0.4;0.5;0.733;0.5;1.lip;2;0.8;0.3;0.2;0.6;1.svi;2.srp
477;Juan Toscano-Anderson;SF;29;29;22;2;15.vlj;1.tra;3.svi;0.403;0.2;1;0.174;1.vlj;2.svi;0.5;0.429;0.4;0.4;0.889;0.6;2.vlj;2.ruj;1.kol;0.3;0.1;0.8;1.svi;3.tra
478;Karl-Anthony Towns;PF;27;18;29;29;33;7.ožu;14.kol;0.495;2.sij;5.srp;0.366;5.vlj;9.sij;0.576;0.565;4.sij;4.srp;0.874;1.srp;6.svi;8.sij;4.kol;0.7;0.6;3;3.kol;20.kol
479;Gary Trent Jr.;SG;24;28;66;44;32.1;6.sij;14.vlj;0.433;2.svi;6.kol;0.369;3.lip;7.ožu;0.493;0.522;2.lip;3.sij;0.839;0.5;2.vlj;2.lip;1.lip;1.lip;0.2;0.8;1.svi;17.tra
480;P.J. Tucker;PF;37;23;75;75;25.lip;1.ožu;3;0.427;0.7;1.ruj;0.393;0.5;1.sij;0.482;0.549;0.3;0.3;0.826;1.ožu;2.srp;3.ruj;0.8;0.5;0.2;0.6;2.tra;3.svi
481;Myles Turner;C;26;12;62;62;29.tra;6.svi;11.kol;0.548;1.svi;4;0.373;5;7.kol;0.638;0.612;3.svi;4.svi;0.783;1.tra;6.sij;7.svi;1.tra;0.6;2.ožu;1.srp;3.svi;18
482;Stanley Umude;SG;23;9;1;0;2;0;1;0;0;1;0;0;0;0;0;2;2;1;0;0;0;0;1;1;0;0;2
483;Jonas Valan?i?nas;C;30;19;79;79;24.ruj;5.lip;10.ožu;0.547;0.5;1.tra;0.349;5.vlj;8.ruj;0.577;0.57;2.ožu;2.kol;0.826;2.kol;7.ožu;10.vlj;1.kol;0.3;0.7;2;3.sij;14.sij
484;Jarred Vanderbilt;PF;23;0;78;65;24.sij;3.vlj;5.kol;0.548;0.4;1.vlj;0.322;2.kol;4.lip;0.604;0.58;1.vlj;1.kol;0.691;2.vlj;5.ožu;7.svi;2.tra;1.sij;0.3;1.vlj;2.tra;7.ruj
484;Jarred Vanderbilt;PF;23;29;52;41;24.sij;3.ožu;6;0.556;0.4;1.sij;0.333;3;4.ruj;0.606;0.587;1.ožu;2;0.657;2.ožu;5.svi;7.ruj;2.srp;1;0.3;1.ožu;2.lip;8.ožu
484;Jarred Vanderbilt;PF;23;14;26;24;24;2.kol;5.tra;0.529;0.4;1.ožu;0.303;2.svi;4.sij;0.598;0.564;1.sij;1.tra;0.784;1.ruj;4.kol;6.srp;1.lip;1.vlj;0.2;1.sij;2.vlj;7.vlj
485;Fred VanVleet;PG;28;28;69;69;36.7;6.ožu;16.sij;0.393;3;8.kol;0.342;3.ožu;7.ožu;0.455;0.486;3.srp;4.sij;0.898;0.4;3.lip;4.sij;7.vlj;1.kol;0.6;2;2.kol;19.ožu
486;Devin Vassell;SG;22;27;38;32;31;6.ruj;15.srp;0.439;2.srp;7;0.387;4.vlj;8.srp;0.48;0.525;2.sij;2.lip;0.78;0.2;3.srp;3.ruj;3.lip;1.sij;0.4;1.svi;1.svi;18.svi
487;Gabe Vincent;PG;26;16;68;34;25.ruj;3.tra;8.ožu;0.402;1.srp;5.sij;0.334;1.lip;3.vlj;0.512;0.505;1;1.sij;0.872;0.4;1.srp;2.sij;2.svi;0.9;0.1;1.tra;2.ožu;9.tra
488;Noah Vonleh;C;27;2;23;1;7.tra;0.5;1;0.458;0;0.2;0.25;0.4;0.9;0.5;0.479;0.1;0.1;1;0.8;1.ožu;2.sij;0.3;0.1;0.3;0.5;1.svi;1.sij
489;Nikola Vu?evi?;C;32;5;82;82;33.5;7.ožu;14;0.52;1.svi;4.vlj;0.349;5.kol;9.kol;0.594;0.573;1.lip;1.ruj;0.835;1.ruj;9.sij;11;3.vlj;0.7;0.7;1.srp;2.vlj;17.lip
490;Dean Wade;PF;26;6;44;13;20.ožu;1.srp;4;0.412;1;2.ruj;0.354;0.6;1.sij;0.56;0.54;0.3;0.5;0.652;0.5;3;3.tra;0.8;0.6;0.5;0.4;2;4.srp
491;Franz Wagner;SF;21;22;80;80;32.6;6.kol;14;0.485;1.lip;4.svi;0.361;5.vlj;9.svi;0.544;0.543;3.tra;4;0.842;0.9;3.vlj;4.sij;3.svi;1;0.2;2.sij;2.ožu;18.lip
492;Moritz Wagner;C;25;22;57;18;19.svi;3.svi;6.ruj;0.5;0.9;2.ruj;0.313;2.lip;4.sij;0.631;0.564;2.srp;3.vlj;0.841;1.vlj;3.ožu;4.svi;1.svi;0.6;0.2;1.vlj;2.tra;10.svi
493;Ish Wainright;SF;28;24;60;2;15.ožu;1.tra;3.kol;0.37;1;2.ruj;0.329;0.5;0.9;0.5;0.496;0.4;0.5;0.839;0.8;1.lip;2.ožu;0.9;0.6;0.4;0.4;2;4.vlj
494;Jabari Walker;SF;20;25;56;0;11.sij;1.svi;3.svi;0.419;0.3;1;0.286;1.vlj;2.svi;0.472;0.46;0.6;0.8;0.756;0.9;1.svi;2.ožu;0.6;0.2;0.2;0.5;1.vlj;3.ruj
495;Kemba Walker;PG;32;7;9;1;16;2.srp;6.ožu;0.421;0.8;3.sij;0.25;1.ruj;3.vlj;0.586;0.482;1.ruj;2.ožu;0.81;0.3;1.tra;1.kol;2.sij;0.2;0.2;0.4;1.vlj;8
496;Lonnie Walker IV;SG;24;14;56;32;23.vlj;4.vlj;9.tra;0.448;1.lip;4.tra;0.365;2.lip;5;0.522;0.534;1.lip;1.ruj;0.858;0.3;1.srp;1.ruj;1.sij;0.5;0.3;0.8;1.ožu;11.srp
497;John Wall;PG;32;13;34;3;22.vlj;4.sij;9.ruj;0.408;1;3.vlj;0.303;3.sij;6.srp;0.459;0.457;2.ožu;3.ožu;0.681;0.4;2.ožu;2.srp;5.vlj;0.8;0.4;2.tra;1.srp;11.tra
498;T.J. Warren;PF-SF;29;0;42;0;16.tra;3.sij;6.tra;0.489;0.5;1.lip;0.328;2.lip;4.kol;0.542;0.53;0.7;0.8;0.8;0.6;2.ožu;2.ruj;1;0.5;0.3;0.5;1.svi;7.svi
498;T.J. Warren;PF;29;3;26;0;18.kol;3.ruj;7.srp;0.51;0.6;1.kol;0.333;3.ožu;5.kol;0.566;0.55;1;1.ožu;0.818;0.5;2.ožu;2.kol;1.sij;0.6;0.3;0.7;1.srp;9.svi
498;T.J. Warren;SF;29;24;16;0;12.ožu;1.ruj;4.tra;0.429;0.4;1.vlj;0.316;1.svi;3.vlj;0.471;0.471;0.1;0.1;0.5;0.8;2.ožu;3.sij;0.7;0.4;0.3;0.2;1.ožu;4.vlj
499;Duane Washington Jr.;SG;22;24;31;3;12.srp;3;8.ožu;0.367;1.ožu;3.lip;0.36;1.srp;4.srp;0.372;0.445;0.5;0.8;0.667;0.1;1.sij;1.vlj;2;0.2;0.1;1.sij;0.7;7.ruj
500;P.J. Washington;PF;24;4;73;73;32.6;5.ruj;13.tra;0.444;2;5.ruj;0.348;3.ruj;7.svi;0.518;0.52;1.srp;2.tra;0.73;1;3.ruj;4.ruj;2.tra;0.9;1.sij;1.svi;2.lip;15.srp
501;TyTy Washington Jr.;PG;21;11;31;2;14;1.ruj;5.vlj;0.363;0.6;2.lip;0.238;1.ožu;2.lip;0.488;0.422;0.3;0.6;0.556;0.1;1.tra;1.svi;1.svi;0.5;0.1;0.5;0.9;4.srp
502;Yuta Watanabe;SF;28;3;58;1;16;2;4;0.491;1;2.ožu;0.444;0.9;1.srp;0.557;0.621;0.6;0.8;0.723;0.5;1.ruj;2.tra;0.8;0.4;0.3;0.4;1.tra;5.lip
503;Lindy Waters III;SG;25;21;41;0;13;1.srp;4.ožu;0.393;1.tra;4;0.358;0.3;0.4;0.75;0.556;0.4;0.5;0.8;0.4;1.tra;1.kol;0.7;0.3;0.3;0.2;1;5.vlj
504;Trendon Watford;PF;22;25;62;12;19.sij;2.ruj;5.vlj;0.56;0.4;1;0.391;2.svi;4.vlj;0.602;0.599;1.vlj;1.lip;0.72;0.7;3.vlj;3.kol;2.sij;0.5;0.2;1.sij;1.ruj;7.tra
505;Peyton Watson;SG;20;8;23;2;8.sij;1.ožu;2.lip;0.492;0.3;0.6;0.429;1;2;0.511;0.542;0.5;0.9;0.55;0.3;1.ožu;1.lip;0.5;0.1;0.5;0.3;0.6;3.ožu
506;Blake Wesley;SG;19;27;37;1;18.sij;1.ruj;5.kol;0.321;0.5;1.tra;0.385;1.ožu;4.tra;0.301;0.367;0.7;1.vlj;0.591;0.3;1.ruj;2.vlj;2.srp;0.7;0.1;1.kol;1.kol;5
507;Russell Westbrook;PG;34;0;73;24;29.sij;5.ruj;13.lip;0.436;1.vlj;3.ruj;0.311;4.srp;9.srp;0.487;0.481;2.kol;4.ožu;0.656;1.vlj;4.lip;5.kol;7.svi;1;0.5;3.svi;2.vlj;15.ruj
507;Russell Westbrook;PG;34;14;52;3;28.srp;5.kol;14;0.417;1.vlj;4.sij;0.296;4.lip;9.ruj;0.467;0.46;3;4.lip;0.655;1.sij;5;6.vlj;7.svi;1;0.4;3.svi;2.ožu;15.ruj
507;Russell Westbrook;PG;34;13;21;21;30.2;6.sij;12.svi;0.489;1.vlj;3.svi;0.356;4.ruj;9;0.54;0.538;2.tra;3.lip;0.658;1.tra;3.tra;4.ruj;7.lip;1.sij;0.5;3.tra;2;15.kol
508;Coby White;SG;22;5;74;2;23.tra;3.lip;8;0.443;1.srp;4.lip;0.372;1.kol;3.tra;0.54;0.551;0.8;0.9;0.871;0.2;2.lip;2.ruj;2.kol;0.7;0.1;1;1.lip;9.srp
509;Derrick White;SG;28;2;82;70;28.ožu;4.ožu;9.vlj;0.462;1.kol;4.kol;0.381;2.svi;4.svi;0.548;0.56;2;2.ožu;0.875;0.6;2.ruj;3.lip;3.ruj;0.7;0.9;1.vlj;2.vlj;12.tra
510;Jack White;SF;25;8;17;0;3.ruj;0.5;1.sij;0.421;0.2;0.5;0.333;0.3;0.6;0.5;0.5;0.1;0.2;0.667;0.4;0.6;1;0.2;0.2;0.1;0.1;0.5;1.vlj
511;Joe Wieskamp;SF;23;28;9;0;5.lip;0.3;1.lip;0.214;0.3;1.ožu;0.25;0;0.2;0;0.321;0;0;0;0;0.4;0.4;0.3;0;0;0.1;0.3;1
512;Aaron Wiggins;SG;24;21;70;14;18.svi;2.srp;5.vlj;0.512;0.7;1.srp;0.393;2;3.tra;0.573;0.579;0.8;1;0.831;1;2;3;1.sij;0.6;0.2;0.8;1.lip;6.kol
513;Andrew Wiggins;SF;27;10;37;37;32.2;6.kol;14.ožu;0.473;2.tra;6.sij;0.396;4.tra;8.vlj;0.53;0.557;1.vlj;1.ruj;0.611;1.lip;3.tra;5;2.ožu;1.vlj;0.8;1.ožu;2.ruj;17.sij
514;Lindell Wigginton;PG;24;17;7;1;12.tra;2.lip;5.ožu;0.486;0.9;2.lip;0.333;1.srp;2.srp;0.632;0.568;1.sij;1.ožu;0.889;0;1;1;2;0;0.3;1.srp;1;7.sij
515;Alondes Williams;SG;23;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0
516;Donovan Williams;SG;21;1;2;0;2;1;2.svi;0.4;0;1;0;1;1.svi;0.667;0.4;0;0;0;0;1;1;0;0;0;0;0;2
517;Grant Williams;PF;24;2;79;23;25.ruj;2.srp;6;0.454;1.svi;3.srp;0.395;1.ožu;2.ožu;0.546;0.575;1.vlj;1.svi;0.77;1.sij;3.svi;4.lip;1.srp;0.5;0.4;1;2.tra;8.sij
518;Jalen Williams;SG;21;21;75;62;30.ožu;5.svi;10.lip;0.521;1;2.srp;0.356;4.svi;7.ruj;0.579;0.567;2.sij;2.svi;0.812;1.sij;3.tra;4.svi;3.ožu;1.tra;0.5;1.lip;2.svi;14.sij
519;Jaylin Williams;PF;20;21;49;36;18.srp;2.sij;4.kol;0.436;0.9;2.ožu;0.407;1.sij;2.svi;0.463;0.534;0.8;1.sij;0.704;0.9;4;4.ruj;1.lip;0.6;0.2;0.8;2.ožu;5.ruj
520;Jeenathan Williams;SG;23;25;5;4;25.tra;4.kol;7.kol;0.615;0.6;1.lip;0.375;4.vlj;6.vlj;0.677;0.654;0.4;0.6;0.667;2;1;3;2;0.6;0.4;0.8;2.lip;10.lip
521;Kenrich Williams;PF;28;21;53;10;22.kol;3.tra;6.svi;0.517;0.9;2.svi;0.373;2.tra;4;0.608;0.59;0.3;0.7;0.436;1.kol;3.sij;4.ruj;2;0.8;0.3;0.6;2.sij;8
522;Mark Williams;C;21;4;43;17;19.ožu;3.srp;5.kol;0.637;0;0;0;3.srp;5.kol;0.637;0.637;1.lip;2.ožu;0.691;2.vlj;4.ruj;7.sij;0.4;0.7;1;0.9;2.vlj;9
523;Patrick Williams;PF;21;5;82;65;28.ožu;3.kol;8.ožu;0.464;1.tra;3.tra;0.415;2.tra;4.ruj;0.498;0.549;1.sij;1.ožu;0.857;1;3;4;1.vlj;0.9;0.9;1.vlj;1.kol;10.vlj
524;Robert Williams;C;25;2;35;20;23.svi;3.lip;4.ruj;0.747;0;0;0;3.lip;4.kol;0.751;0.747;0.7;1.vlj;0.61;3;5.tra;8.ožu;1.tra;0.6;1.tra;1;1.ruj;8
525;Vince Williams Jr.;SG;22;15;15;1;7;0.8;2.srp;0.3;0.3;1.ruj;0.143;0.5;0.8;0.667;0.35;0.1;0.1;1;0.3;0.7;1;0.3;0.4;0.1;0.3;0.8;2
526;Ziaire Williams;SF;21;15;37;4;15.vlj;2.ožu;5.ožu;0.429;0.7;2.lip;0.258;1.lip;2.srp;0.596;0.492;0.5;0.6;0.773;0.4;1.srp;2.sij;0.9;0.4;0.2;1;1.lip;5.srp
527;Zion Williamson;PF;22;19;29;29;33;9.kol;16.vlj;0.608;0.2;0.7;0.368;9.lip;15.svi;0.618;0.615;6.sij;8.lip;0.714;2;5;7;4.lip;1.sij;0.6;3.tra;2.vlj;26
528;Dylan Windler;SF;26;6;3;0;3.ožu;0.7;1;0.667;0.3;0.7;0.5;0.3;0.3;1;0.833;0;0;0;0;0;0;0.3;0.3;0;0.3;0;1.srp
529;Justise Winslow;SF;26;25;29;11;26.kol;2.kol;6.kol;0.409;0.5;1.lip;0.311;2.ožu;5.ožu;0.438;0.444;0.7;1;0.714;1.srp;3.ožu;5;3.tra;1;0.4;1.svi;3.sij;6.kol
530;James Wiseman;C;21;0;45;22;19.ožu;4.vlj;7.svi;0.558;0.1;0.4;0.2;4.sij;7.sij;0.58;0.563;1.svi;2.vlj;0.701;1.lip;4.ožu;5.ruj;0.7;0.2;0.6;1.sij;2.tra;10
530;James Wiseman;C;21;10;21;0;12.svi;2.kol;4.svi;0.628;0;0.1;0.5;2.kol;4.tra;0.63;0.633;1.vlj;1.kol;0.684;0.9;2.lip;3.svi;0.7;0.1;0.3;0.7;1.ruj;6.ruj
530;James Wiseman;C;21;9;24;22;25.vlj;5.tra;10.vlj;0.531;0.1;0.8;0.167;5.ožu;9.svi;0.559;0.537;1.kol;2.svi;0.712;2.ožu;5.kol;8.sij;0.7;0.2;0.8;1.svi;2.ruj;12.srp
531;Christian Wood;C;27;7;67;17;25.ruj;5.ruj;11.svi;0.515;1.lip;4.vlj;0.376;4.ožu;7.ožu;0.594;0.583;3.vlj;4.vlj;0.772;1.ožu;6;7.ožu;1.kol;0.4;1.sij;1.kol;2.svi;16.lip
532;Delon Wright;PG;30;30;50;14;24.tra;2.kol;5.kol;0.474;0.8;2.tra;0.345;1.ruj;3.tra;0.564;0.545;1;1.vlj;0.867;1.vlj;2.tra;3.lip;3.ruj;1.kol;0.3;0.9;1.vlj;7.tra
533;McKinley Wright IV;PG;24;7;27;1;12.tra;1.srp;3.lip;0.469;0.3;1;0.321;1.tra;2.lip;0.529;0.515;0.5;0.7;0.684;0.3;1.tra;1.srp;2.sij;0.3;0.2;0.7;0.9;4.vlj
534;Gabe York;SG;29;12;3;0;18.srp;2.srp;7;0.381;2;6;0.333;0.7;1;0.667;0.524;0.7;0.7;1;0;2;2;1.srp;0.7;0;0;1.srp;8
535;Thaddeus Young;PF;34;28;54;9;14.srp;2;3.srp;0.545;0.1;0.6;0.176;1.ruj;3;0.622;0.561;0.3;0.5;0.692;1.ožu;1.kol;3.sij;1.tra;1;0.1;0.8;1.lip;4.tra
536;Trae Young;PG;24;1;73;73;34.8;8.vlj;19;0.429;2.sij;6.ožu;0.335;6.sij;12.srp;0.476;0.485;7.kol;8.kol;0.886;0.8;2.vlj;3;10.vlj;1.sij;0.1;4.sij;1.tra;26.vlj
537;Omer Yurtseven;C;24;16;9;0;9.vlj;1.kol;3;0.593;0.3;0.8;0.429;1.tra;2.vlj;0.65;0.648;0.6;0.7;0.833;0.9;1.srp;2.lip;0.2;0.2;0.2;0.4;1.kol;4.tra
538;Cody Zeller;C;30;16;15;2;14.svi;2.svi;3.ruj;0.627;0;0.1;0;2.svi;3.kol;0.649;0.627;1.lip;2.ožu;0.686;1.srp;2.lip;4.ožu;0.7;0.2;0.3;0.9;2.vlj;6.svi
